,subject_id,Fz,Mx,My,CoPx,CoPy,Second
852,15,597.72389457,9.50003207,10.09817597,-0.016894382,0.015893582,12.0
853,15,597.8564211,10.84281198,8.84248371,-0.014790277,0.018136198,13.0
854,15,597.80273335,12.93419261,9.05736792,-0.015151077,0.021636185,14.0
855,15,597.7624812600000,11.42151614,9.58338787,-0.016032135,0.01910707,15.0
856,15,597.78562807,9.72319364,9.16161255,-0.015325917,0.016265366,16.0
857,15,597.78475607,11.24827423,9.50746929,-0.0159045269999999,0.018816633,17.0
858,15,597.78665887,14.00688383,10.32293922,-0.017268677,0.02343124,18.0
859,15,597.79524456,12.97186836,9.60687862,-0.016070633,0.021699668,19.0
860,15,597.7002295700000,11.44269964,9.20750601,-0.015404921,0.019144643,20.0
861,15,597.7685213,8.80587924,9.89766523,-0.016557837,0.014731312,21.0
862,15,597.76089187,9.15672521,8.594346100000000,-0.014377534,0.015318389,22.0
863,15,597.7486042600000,10.29400497,9.2151271,-0.015416399,0.01722121,23.0
864,15,597.7899244,11.22011587,9.4371926,-0.015786805,0.018769367,24.0
865,15,597.7784682800000,11.85847179,8.560501050000000,-0.014320514,0.019837686,25.0
866,15,597.72109031,8.710601140000000,9.53569623,-0.01595335,0.0145732649999999,26.0
867,15,597.6954105700000,10.2967995,9.22486548,-0.015434077,0.0172274649999999,27.0
868,15,597.79513665,10.89280503,9.31421633,-0.015581009,0.0182215209999999,28.0
869,15,597.7362116300000,9.54273923,9.71720063,-0.016256671,0.015964897,29.0
870,15,597.82955794,10.1659436,9.107243620000000,-0.0152338719999999,0.017004704,30.0
871,15,597.7087356200000,9.73584218,9.4452029,-0.015802288,0.016288773,31.0
872,15,597.72828368,9.0679446,8.955083140000000,-0.014981841,0.015170536,32.0
873,15,597.77225998,9.95604451,9.75577395,-0.016320246,0.016655197,33.0
874,15,597.75962848,11.52677644,9.3686762,-0.015673017,0.019283278,34.0
875,15,597.6724040300000,11.33171342,9.53760843,-0.015957909,0.018959904,35.0
876,15,597.7798606800000,7.57997636,9.06811427,-0.015169631,0.012680092,36.0
877,15,597.7150406100000,9.44861508,8.847264060000000,-0.014801824,0.015807997,37.0
878,15,597.79522648,9.81446937,9.11510486,-0.01524791,0.016417814,38.0
879,15,597.77061201,12.80132088,9.23217992,-0.015444353,0.021415226,39.0
880,15,597.73199031,11.76774819,9.2208546,-0.015426499,0.019686961,40.0
881,15,597.74413218,9.94750557,9.85072423,-0.0164798019999999,0.01664194,41.0
882,15,597.8354848300000,11.71086551,9.45851758,-0.015821288,0.0195886519999999,42.0
883,15,597.8324041000000,15.39218322,8.58485019,-0.014359863,0.025748316,43.0
884,15,597.8559936200000,19.19396485,10.7707008,-0.018015196,0.032104954,44.0
885,15,597.8554428800000,17.434540990000000,10.46764593,-0.01750872,0.029161635,45.0
886,15,597.77743533,11.81803453,10.99919679,-0.018400096,0.01977029,46.0
887,15,597.74085777,9.54215274,10.14587133,-0.016973855,0.015963907,47.0
888,15,597.69369249,11.7795866,11.68405167,-0.019548349,0.019708519,48.0
889,15,597.78330299,10.14172225,10.320006520000000,-0.017263881,0.016965333,49.0
890,15,597.70186906,10.60159442,11.3538601,-0.0189958379999999,0.017737303,50.0
891,15,597.77076448,11.3773635,9.9973139,-0.016724294,0.019032996,51.0
892,15,597.73588087,10.4204536,10.76136283,-0.018003564,0.017433138,52.0
893,15,597.7446468700000,12.50816474,10.07573335,-0.016856241,0.020925744,53.0
894,15,597.79746371,11.48457278,11.3220905,-0.0189397969999999,0.0192114,54.0
895,15,597.7745651,11.4709853,10.28060321,-0.017198163,0.0191895139999999,55.0
896,15,597.7200593300000,11.23600964,10.37596054,-0.017359236,0.018798047,56.0
897,15,597.7789398900000,10.27054363,10.41689393,-0.0174259389999999,0.017181071,57.0
898,15,597.7266580600000,9.86890632,10.27515313,-0.017190371,0.016510766,58.0
899,15,597.7668848200000,10.16591759,10.77565867,-0.018026519,0.017006482,59.0
900,16,552.525434337,21.59357767,6.44638644,-0.011667553,0.039080698,0.0
901,16,552.603494331,18.52502168,6.282111620000000,-0.011368494,0.033522085,1.0
902,16,552.40952333,19.522495340000000,5.42813744,-0.009825855,0.035341424,2.0
903,16,552.4979883900000,19.647744900000000,5.6230369500000000,-0.0101773849999999,0.0355620279999999,3.0
904,16,552.4572597,20.28730376,6.73452521,-0.012190028,0.036721915,4.0
905,16,552.5030601700000,19.47800541,5.12673423,-0.009279072,0.035254152,5.0
906,16,552.38950668,20.978002380000000,6.25552535,-0.0113244249999999,0.0379773849999999,6.0
907,16,552.4455799,20.5471622,5.44742938,-0.009860607,0.037193089,7.0
908,16,552.48941139,17.08496403,6.1017337,-0.011044141,0.030923328,8.0
909,16,552.40268407,18.91884255,5.45266737,-0.009870839,0.034248387,9.0
910,16,552.47420514,17.092942530000000,5.4120233000000000,-0.009795936,0.030938884,10.0
911,16,552.35171424,17.84991557,5.55019066,-0.0100483209999999,0.032316242,11.0
912,16,552.4934406900000,17.20742709,5.126122390000000,-0.009278169,0.031145018,12.0
913,16,552.43153545,18.96116101,5.57973995,-0.010100343,0.034323041,13.0
914,16,552.41054273,19.63046614,5.0301124,-0.009105814,0.035535625,14.0
915,16,552.43823123,17.51396784,5.47605249,-0.009912468,0.031703128,15.0
916,16,552.4065784200000,17.8075952,4.84905263,-0.008778031,0.03223626,16.0
917,16,552.44822944,19.93065866,5.5144863,-0.009981938,0.036077155,17.0
918,16,552.37849408,20.9106718,4.9120976,-0.008892648,0.037855647,18.0
919,16,552.42873786,20.04415704,5.5746474,-0.010091155,0.036283703,19.0
920,16,552.4191779500000,17.757949410000000,5.81946858,-0.010534502,0.03214608,20.0
921,16,552.45651509,17.70124108,6.20838328,-0.011237707,0.032040945,21.0
922,16,552.489324309,23.98353427,5.26669877,-0.009532624,0.043410024,22.0
923,16,552.47327502,20.9601162,4.85099708,-0.008780482,0.037938732,23.0
924,16,552.42295334,21.2371184,6.37431297,-0.011538928,0.038443447,24.0
925,16,552.48904873,21.37624363,5.765917900000000,-0.0104362739999999,0.038690756,25.0
926,16,552.46787126,21.75307734,6.18100721,-0.011187973,0.039374482,26.0
927,16,552.43797137,20.66203333,6.459973660000000,-0.011693606,0.0374013709999999,27.0
928,16,552.44023745,19.90497765,6.75024927,-0.012218997,0.036031036,28.0
929,16,552.48371089,21.09129367,6.26964142,-0.011348086,0.038175335,29.0
930,16,552.489712777,23.29791146,6.31304417,-0.011426542,0.042168931,30.0
931,16,552.4916101500000,23.496825193,5.99626064,-0.010853085,0.042528537,31.0
932,16,552.48383185,22.01713971,5.567991920000000,-0.010078125,0.039851216,32.0
933,16,552.549767657,25.945877772,6.18031686,-0.011185157,0.0469565,33.0
934,16,552.470261951,25.511303048,4.5166786000000000,-0.008175635,0.0461770649999999,34.0
935,16,552.42986319,23.44395618,5.75668157,-0.010420642,0.04243786,35.0
936,16,552.494049533,25.217440140000000,5.43183003,-0.009831433,0.045643019,36.0
937,16,552.492843928,26.608232133,5.1631620300000000,-0.009345227,0.048160389,37.0
938,16,552.502265455,25.752946526,4.70115001,-0.008508813,0.046611289,38.0
939,16,552.4345806730000,24.990487877,4.8804913800000000,-0.008834515,0.04523675,39.0
940,16,552.476810843,26.55078947,4.50931027,-0.00816194,0.048057787,40.0
941,16,552.507560237,26.773925574,4.937668510000000,-0.008936859,0.048458901,41.0
942,16,552.50180261,29.36331265,3.98665588,-0.007215669,0.0531458069999999,42.0
943,16,552.4324152160000,25.522929501,5.53325619,-0.010016106,0.0462013079999999,43.0
944,16,552.48412375,26.300369005,5.73036179,-0.010372004,0.047603658,44.0
945,16,552.4818291400000,28.007953291000000,4.322865950000000,-0.007824473,0.050694748,45.0
946,16,552.4364850400000,26.090095196,5.35594512,-0.0096952339999999,0.047227238,46.0
947,16,552.46463583,27.48815132,5.5191567700000000,-0.009990069,0.049755488,47.0
948,16,552.491558472,26.222120269,5.0684155,-0.0091738009999999,0.04746159,48.0
949,16,552.391444634,24.357426869,6.577682440000000,-0.011907657,0.04409463,49.0
950,16,552.54104245,29.87832922,6.125669380000000,-0.011086176,0.054074921,50.0
951,16,552.47338426,29.41345826,6.30462148,-0.011411636,0.053239538,51.0
952,16,552.432981789,24.18003626,5.7814748,-0.010465295,0.0437705,52.0
953,16,552.49862709,24.857477227,3.7420102,-0.006772838,0.044991095,53.0
954,16,552.4753234700000,23.84478535,5.61229008,-0.010158459,0.043160038,54.0
955,16,552.4739715880000,25.660285742,5.96262351,-0.010792659,0.046446126,55.0
956,16,552.46935334,21.881559542,6.97455008,-0.012624346,0.0396070789999999,56.0
957,16,552.4680004670000,27.76825533,6.16973588,-0.011167435,0.050262563,57.0
958,16,552.467094792,23.357915578,7.62556438,-0.013802796,0.042279273,58.0
959,16,552.448973656,25.365842567,5.891364650000000,-0.0106641,0.045915208,59.0
