,subject_id,Fz,Mx,My,CoPx,CoPy,Second
1045,18,894.97621874,40.42421933,-10.44868515,0.0116748499999999,0.045167926,25.0
1046,18,895.1637046800000,39.90129654,-11.70902915,0.0130804329999999,0.044574049,26.0
1047,18,895.00260314,35.79898214,-11.2347541,0.012552829,0.039998542,27.0
1048,18,894.9696422,28.03827419,-12.70330463,0.014194191,0.031327997,28.0
1049,18,895.1083976,36.308678360000000,-11.88050015,0.013272735,0.040563341,29.0
1050,18,895.0056134200000,38.22199556,-12.14880262,0.0135739509999999,0.042705738,30.0
1051,18,895.04384396,35.15720313,-15.54568801,0.0173686669999999,0.039279823,31.0
1052,18,895.05480119,34.911618950000000,-12.76306085,0.014259599,0.039004896,32.0
1053,18,895.00201238,37.62858343,-14.48556644,0.0161848549999999,0.0420433049999999,33.0
1054,18,895.07430426,37.91499772,-15.37185027,0.017173776,0.042359219,34.0
1055,18,894.9726205,30.49623965,-13.46164834,0.015041376,0.0340752329999999,35.0
1056,18,894.83021248,24.97548816,-13.17448121,0.01472297,0.027910837,36.0
1057,18,894.94328736,27.18059151,-14.63611328,0.016354423,0.030371475,37.0
1058,18,894.90044934,31.9925638,-14.94822705,0.01670382,0.035749772,38.0
1059,18,894.82280305,24.52702478,-12.78986103,0.01429326,0.027409621,39.0
1060,18,895.0509920900000,29.17608639,-13.42368142,0.014997859,0.0325967229999999,40.0
1061,18,894.89061517,36.904972180000000,-10.55131164,0.01179059,0.041239669,41.0
1062,18,895.1085425,39.89693244000000,-11.13187366,0.0124362549999999,0.0445724969999999,42.0
1063,18,895.20691518,42.04152117,-10.2534017,0.0114536079999999,0.0469633619999999,43.0
1064,18,894.9906504100000,35.05055373,-10.33900091,0.011551786,0.039162477,44.0
1065,18,894.85882684,34.9307576,-7.44145241,0.008315615,0.039035058,45.0
1066,18,895.120244,38.24836806,-9.35269649,0.010448569,0.042729804,46.0
1067,18,894.99071476,33.89814158,-9.58507907,0.010709733,0.037875009,47.0
1068,18,894.78392463,28.49687916,-10.9009426,0.012182782,0.03184777,48.0
1069,18,894.93068233,26.47834631,-12.57743155,0.01405415,0.029586996,49.0
1070,18,894.95119533,28.4568589,-12.66740363,0.014154255,0.03179666,50.0
1071,18,894.83848349,32.70180562,-11.7755284,0.01315944,0.0365445739999999,51.0
1072,18,895.0298505300000,36.59319694,-16.17231937,0.018069329,0.040884812,52.0
1073,18,895.0417688300000,34.85322728,-16.92653471,0.01891123,0.038940451,53.0
1074,18,895.04577345,42.80189665,-12.26503062,0.013702947,0.047821624,54.0
1075,18,895.09144592,39.96383746,-9.94738415,0.011113362,0.04464632,55.0
1076,18,894.93768578,37.31585343,-10.63144032,0.0118795509999999,0.041696292,56.0
1077,18,894.9352857400000,32.80510202,-9.118699200000000,0.0101889959999999,0.0366564049999999,57.0
1078,18,894.9642125500000,31.00143375,-10.09434347,0.011278884,0.034640104,58.0
1079,18,894.7990257174350,34.44160800200400,-9.550694851703410,0.0106737965931863,0.0384905941883767,59.0
1080,20,719.47726791,26.017661252000000,-21.00373177,0.029193065,0.036161838,0.0
1081,20,719.45699797,27.092275822,-21.18908308,0.02945147,0.037656572,1.0
1082,20,719.3683628800000,23.71972413,-21.61976682,0.030053849,0.032972822,2.0
1083,20,719.39745219,26.938853961,-21.575902896,0.029991853,0.037446265,3.0
1084,20,719.42012281,25.569597589,-22.032557817,0.030625493,0.03554146,4.0
1085,20,719.42167619,23.6141152,-21.59874387,0.0300224319999999,0.032823488,5.0
1086,20,719.45568299,24.517575034,-22.582371332000000,0.031388127,0.034077429,6.0
1087,20,719.25771739,25.665408098,-22.80427095,0.031705301,0.035682842,7.0
1088,20,719.53433781,27.987585058,-22.895027786,0.031819121,0.038897092,8.0
1089,20,719.2996365400000,22.49085347,-23.05663618,0.032054439,0.031267919,9.0
1090,20,719.35869079,26.352626466,-23.824696772,0.033119486,0.036633114,10.0
1091,20,719.4623498900000,25.72043136,-23.61758884,0.032826686,0.035749175,11.0
1092,20,719.37314645,27.427397127,-23.254269742,0.032325819,0.038126795,12.0
1093,20,719.47421989,26.44078286,-23.09558952,0.032100768,0.0367501,13.0
1094,20,719.36442558,29.190940517,-22.052998161,0.030656343,0.0405781739999999,14.0
1095,20,719.4145855600000,27.50536686,-21.933683323,0.030488334,0.038232419,15.0
1096,20,719.38159207,29.408391805,-22.09828669,0.030718511,0.0408796109999999,16.0
1097,20,719.37873025,29.230694138,-22.847597,0.031760093,0.040633569,17.0
1098,20,719.3731211200000,28.534557639,-21.774407501,0.030268621,0.0396659,18.0
1099,20,719.3352617,31.632253752,-22.196349567,0.03085671,0.043974336,19.0
1100,20,719.41372892,29.685984939,-22.299980261,0.030997447,0.041264282,20.0
1101,20,719.41743391,31.191387921,-21.777297877,0.030270573,0.043356715,21.0
1102,20,719.3209008500000,33.28902633,-21.37731783,0.029718793,0.0462782089999999,22.0
1103,20,719.3856822600000,29.891793204000000,-21.252901479,0.029543085,0.041551442,23.0
1104,20,719.34300715,32.042655242,-20.503746429,0.028503459,0.044544472,24.0
1105,20,719.33942195,34.09025247,-20.66324066,0.028725273,0.0473909,25.0
1106,20,719.42315968,33.083457610000000,-20.13802862,0.027991899,0.045986057,26.0
1107,20,719.3101672200000,36.59964825,-21.33289317,0.029657347,0.050881247,27.0
1108,20,719.4221142300000,38.94059793,-20.96802391,0.029145556,0.054127765,28.0
1109,20,719.41153192,32.491197024,-20.915409951,0.02907293,0.045163491,29.0
1110,20,719.4125952200000,37.2237003,-19.96947085,0.027757954,0.051742348,30.0
1111,20,719.42306491,38.96976656,-20.45051831,0.028426334,0.0541681699999999,31.0
1112,20,719.39263922,34.36780983,-20.2107633,0.028094237,0.047773071,32.0
1113,20,719.40630346,33.409315370000000,-20.246541057,0.02814346,0.046440171,33.0
1114,20,719.3441103000000,33.767809380000000,-20.530106350000000,0.028539961,0.046942674,34.0
1115,20,719.44823144,33.32681898,-20.7181847,0.02879735,0.046323125,35.0
1116,20,719.3217028400000,33.749209150000000,-20.14095077,0.0279998539999999,0.046918104,36.0
1117,20,719.31892888,34.2732806,-20.95902289,0.029137442,0.047646412,37.0
1118,20,719.37527249,36.56675333,-20.48115365,0.028470648,0.050831369,38.0
1119,20,719.4587399300000,32.49212148,-21.374604315,0.029709312,0.045161852,39.0
1120,20,719.3478998,34.18766608,-20.70997906,0.028789915,0.047526007,40.0
1121,20,719.35865839,33.93714962,-21.3267215,0.0296468719999999,0.047177055,41.0
1122,20,719.4439897500000,34.96339692,-21.08588164,0.029308563,0.048597713,42.0
1123,20,719.402212,34.41706586,-20.26132287,0.028164109,0.047841294,43.0
1124,20,719.39392896,33.992052800000000,-20.7601689,0.02885784,0.0472508539999999,44.0
1125,20,719.32674751,33.04081985,-20.89169859,0.029043377,0.04593333,45.0
1126,20,719.3752243,31.5579523,-20.775780162,0.028880357,0.043868474,46.0
1127,20,719.43467777,30.9578829,-21.540664523,0.029941126,0.04303079,47.0
1128,20,719.3686735200000,33.99781198,-21.25185633,0.029542316,0.047260773,48.0
1129,20,719.42980464,33.2998616,-20.98714802,0.0291719009999999,0.04628646,49.0
1130,20,719.41069727,33.88987794,-21.13460929,0.029377747,0.047107934,50.0
1131,20,719.4710532300000,33.9100773,-22.12916055,0.030757656,0.047131953,51.0
1132,20,719.2865743900000,34.34416332,-19.929435980000000,0.027707291,0.047747467,52.0
1133,20,719.4377219200000,31.382100699,-21.755361461,0.030239284,0.043620629,53.0
1134,20,719.4853351800000,29.80691406,-20.144428096,0.027998246,0.041428266,54.0
1135,20,719.33610124,30.91598506,-21.17510097,0.029436979,0.042978494,55.0
1136,20,719.39656117,32.72054309,-20.46922247,0.028453317,0.045483251,56.0
1137,20,719.3749464700000,34.21226054,-21.14814474,0.0293979399999999,0.047558199,57.0
1138,20,719.3717529400000,31.77746988,-20.46519814,0.028448699,0.044173793,58.0
1139,20,719.3305257200000,32.15729269,-21.28077072,0.029584043,0.044704584,59.0
1140,21,807.46208478,15.62375308,-8.90481254,0.0110282219999999,0.0193490949999999,0.0
1141,21,807.38586486,11.822821182,-9.437386,0.011688821,0.014643342,1.0
1142,21,807.4038494600000,7.522661949000000,-10.20961646,0.012644942,0.009317016,2.0
1143,21,807.265320643,10.937819391,-7.57726648,0.009386802,0.013549525,3.0
1144,21,807.41733109,14.668522701,-12.3549121,0.015301974,0.018167537,4.0
1145,21,807.449917579,9.000187693000000,-9.42195789,0.011668684,0.011145994,5.0
1146,21,807.236440881,7.591057726,-5.526508,0.006840885,0.009398618,6.0
1147,21,807.385485482,-1.575700278,-13.2427478,0.016400527,-0.001953382,7.0
1148,21,807.385090658,2.59124621,-15.92757255,0.019727698,0.003209152,8.0
1149,21,807.22856666,7.97347668,-18.77748293,0.0232617039999999,0.009877525,9.0
1150,21,807.4043077370000,4.65791689,-15.59332101,0.019312833,0.005768405,10.0
1151,21,807.4360221860000,5.1930834700000000,-13.3510985,0.016535139,0.006431357,11.0
1152,21,807.24313221,7.67330799,-14.78592783,0.018316916,0.009505168,12.0
1153,21,807.39841382,9.580828068,-13.58680801,0.016827813,0.011865787,13.0
1154,21,807.653157673,9.307944211,-14.15533412,0.017513784,0.0115103709999999,14.0
1155,21,806.9371875840000,1.375027027,-11.44822394,0.014168258,0.001698438,15.0
1156,21,807.4119953460000,4.082147697,-10.58889766,0.013114754,0.005055463,16.0
1157,21,807.3210590700000,8.27662598,-15.75965636,0.0195204899999999,0.010252003,17.0
1158,21,807.3192757100000,9.897401334,-12.30947275,0.015247363,0.012259628,18.0
1159,21,807.34353317,9.321253074,-10.88119619,0.013477866,0.011545437,19.0
1160,21,807.2978236400000,10.690419868,-3.3956718,0.00420481,0.013241263,20.0
1161,21,807.1860759800000,19.95856015,-10.86364063,0.0134587889999999,0.0247257299999999,21.0
1162,21,807.589676479,10.195151819,-8.99558296,0.011138306,0.012623522,22.0
1163,21,807.29434543,13.74954605,-10.01194842,0.012401565,0.017031181,23.0
1164,21,807.27043154,11.561803032,-12.15699543,0.015059426,0.01432218,24.0
1165,21,807.3518950400000,10.867708853,-13.03734726,0.016148194,0.0134608779999999,25.0
1166,21,807.31340213,8.57767495,-14.20214302,0.017591851,0.010624805,26.0
1167,21,807.31974375,8.7852719,-13.2682555,0.016434917,0.0108820929999999,27.0
1168,21,807.27735219,13.462377765,-10.92903794,0.0135382719999999,0.016675826,28.0
1169,21,807.54711287,11.732962245,-12.16230632,0.015061775,0.01452665,29.0
1170,21,806.86873546,2.1097173900000000,-17.64556746,0.021867726,0.002616547,30.0
1171,21,807.559141196,5.17841634,-14.73905932,0.01825269,0.006411483,31.0
1172,21,807.59065918,12.04995836,-16.11085177,0.019947744,0.014923252,32.0
1173,21,806.8910967100000,11.602410978,-18.78916093,0.023285895,0.0143772579999999,33.0
1174,21,807.3705244100000,8.1682714,-14.74533742,0.018263615,0.010116906,34.0
1175,21,807.3354702,6.67640489,-13.78875322,0.017079419,0.008269638,35.0
1176,21,807.3010874000000,7.999523230000000,-13.73525515,0.017013724,0.009908806,36.0
1177,21,807.31445053,13.118618641,-15.85609361,0.019640429,0.016249421,37.0
1178,21,807.2741626000000,12.48930125,-16.40768005,0.020324869,0.015470897,38.0
1179,21,807.30257827,9.03332844,-13.79028062,0.01708188,0.011189537,39.0
1180,21,807.29562358,9.31000486,-13.98094495,0.017318101,0.011532418,40.0
1181,21,807.205663172,4.6579713300000000,-9.42684677,0.0116784979999999,0.00577061,41.0
1182,21,807.266158665,4.2186094700000000,-8.76604997,0.010858965,0.005225704,42.0
1183,21,807.183669048,6.56990175,-12.85187947,0.015922155,0.008139142,43.0
1184,21,807.1508989,-11.58665086,-17.662898380000000,0.02189067,-0.014383898,44.0
1185,21,807.3946735320000,-10.13766887,-7.04830172,0.00873092,-0.0125563339999999,45.0
1186,21,807.290000111,-1.43640939,-17.01244431,0.021073193,-0.001780468,46.0
1187,21,807.2500948900000,11.92670565,-20.62354809,0.02554729,0.014774518,47.0
1188,21,807.26853766,13.21828736,-17.47058039,0.0216411589999999,0.016373895,48.0
1189,21,807.1615342,4.72013711,-14.95457091,0.018527332,0.005846585,49.0
1190,21,807.424313384,3.41272267,-11.94823406,0.014797702,0.004227229,50.0
1191,21,807.2445581000000,14.037614429,-9.59398948,0.011884897,0.017389371,51.0
1192,21,807.2525517000000,18.303170994,-17.90537255,0.022180527,0.022673508,52.0
1193,21,807.26943643,11.809540363,-15.39570821,0.0190714739999999,0.0146290669999999,53.0
1194,21,807.1833778600000,9.997418952,-11.60473172,0.014376591,0.0123854179999999,54.0
1195,21,807.32094084,9.4800259,-14.04816595,0.017401245,0.011742425,55.0
1196,21,807.2950646300000,13.537234002,-12.71773066,0.015753451,0.016768655,56.0
1197,21,807.22138104,17.11780954,-11.77247553,0.0145838959999999,0.021205834,57.0
1198,21,807.23359268,10.373187019,-13.4792773,0.016698114,0.0128505789999999,58.0
1199,21,807.3305415915490,10.552485453722300,-11.554205130784700,0.0143114336016096,0.0130707484909456,59.0
1200,22,514.60215046,30.60144601,-1.30290335,0.002532029,0.0594662579999999,0.0
1201,22,514.60951223,26.74563646,1.1015151,-0.002140417,0.051972724,1.0
1202,22,514.5597792900000,26.18642223,-0.7090349500000000,0.001377997,0.050890614,2.0
1203,22,514.5047919800000,25.75353763,-0.5349758300000000,0.001039707,0.050054616,3.0
1204,22,514.61093077,25.758752340000000,-0.98823801,0.0019203479999999,0.0500547109999999,4.0
1205,22,514.56494386,27.62204418,-1.00450243,0.001952059,0.053680224,5.0
1206,22,514.53665139,24.05775328,-0.5658485,0.001099666,0.046755903,6.0
1207,22,514.4882379000000,26.46454315,-1.27730352,0.002482662,0.0514387,7.0
1208,22,514.54745016,27.61195966,-2.28058475,0.004432239,0.053662598,8.0
1209,22,514.60068533,28.57753209,-2.14758342,0.004173401,0.055533342,9.0
1210,22,514.47607829,27.47233565,-1.68840448,0.00328183,0.0533986579999999,10.0
1211,22,514.6074826500000,25.500399980000000,-2.18959742,0.004254901,0.049553093,11.0
1212,22,514.45845357,25.68670104,-1.51539997,0.0029458229999999,0.0499296999999999,12.0
1213,22,514.53820176,25.93739025,-2.00286082,0.003892399,0.0504092619999999,13.0
1214,22,514.4662978,24.50713951,-2.72628847,0.0052992609999999,0.047635967,14.0
1215,22,514.50592313,25.89279069,-1.6277072500000000,0.003163617,0.050325557,15.0
1216,22,514.53594096,25.08203019,-3.04060463,0.0059092849999999,0.0487467419999999,16.0
1217,22,514.41959695,25.2731086,-2.51338296,0.004885949,0.049129331,17.0
1218,22,514.54324285,24.75432847,-2.26269413,0.004397493,0.0481092829999999,18.0
1219,22,514.5057076,24.10998405,-2.29695817,0.004464391,0.046860511,19.0
1220,22,514.4841751,23.63289129,-2.45377454,0.0047693779999999,0.045935006,20.0
1221,22,514.48976884,22.69636273,-2.2853277800000000,0.00444193,0.044114241,21.0
1222,22,514.5290323200000,23.51391961,-1.92678315,0.003744625,0.045699663,22.0
1223,22,514.53036426,24.26578518,-2.34725254,0.004561994,0.047161226,23.0
1224,22,514.47319256,20.56263222,-1.81939991,0.003536381,0.039968072,24.0
1225,22,514.4871814,21.8460721,-2.51685562,0.004891965,0.0424618359999999,25.0
1226,22,514.50820867,23.18301322,-1.57499214,0.003061259,0.0450584309999999,26.0
1227,22,514.47518925,24.94597151,-0.7619967600000000,0.001481014,0.048487996,27.0
1228,22,514.47445029,23.133099420000000,-1.86247022,0.0036205029999999,0.044963861,28.0
1229,22,514.51907767,19.481071,-2.4776948900000000,0.004815392,0.037862333,29.0
1230,22,514.4951153,22.014067300000000,-0.10540266,0.000204859,0.042787681,30.0
1231,22,514.49959394,22.32313707,-1.45022138,0.002818602,0.0433882789999999,31.0
1232,22,514.46817971,20.196344120000000,-2.0514607500000000,0.003987559,0.0392567179999999,32.0
1233,22,514.47598286,23.69072191,-1.65910465,0.003224815,0.046048451,33.0
1234,22,514.50696293,24.23758647,-2.4517443700000000,0.004765214,0.047108273,34.0
1235,22,514.52425294,23.88917651,-2.63677925,0.005124753,0.046429578,35.0
1236,22,514.49233471,23.17053601,-2.5507789700000000,0.004957822,0.045035727,36.0
1237,22,514.50112718,24.53273534,-2.4050390300000000,0.004674558,0.047682195,37.0
1238,22,514.49592623,25.28769692,-2.40239161,0.004669386,0.049150453,38.0
1239,22,514.49453132,23.94875554,-2.69322332,0.005234664,0.046548068,39.0
1240,22,514.51084158,22.33943829,-1.92366246,0.003738798,0.043418751,40.0
1241,22,514.49742951,22.65621326,-2.09719798,0.004076196,0.0440356,41.0
1242,22,514.45298089,21.60621663,-2.26182041,0.004396554,0.041998184,42.0
1243,22,514.49235,22.83091401,-1.83338042,0.003563461,0.044375625,43.0
1244,22,514.45168034,23.89583989,-2.85870206,0.005556754,0.046449127,44.0
1245,22,514.44273805,24.53247932,-2.5161266100000000,0.0048909669999999,0.047687454,45.0
1246,22,514.46295156,23.2345534,-2.35148343,0.004570748,0.0451627099999999,46.0
1247,22,514.47487834,21.68780531,-1.7481872700000000,0.003397953,0.042155407,47.0
1248,22,514.46699639,25.20452425,-1.81679184,0.003531457,0.048991637,48.0
1249,22,514.54917888,26.29997849,-2.67678865,0.005202267,0.051112527,49.0
1250,22,514.44676351,27.40334064,-2.52838587,0.00491467,0.053267217,50.0
1251,22,514.45310155,27.61441024,-2.73831061,0.005322734,0.053677125,51.0
1252,22,514.50293687,26.82877894,-2.44598324,0.004753995,0.052145148,52.0
1253,22,514.44789942,26.84244628,-2.6271605,0.005106758,0.0521768829999999,53.0
1254,22,514.45717039,27.67044049,-1.90710666,0.003707037,0.053785598,54.0
1255,22,514.4540793600000,26.219999230000000,-2.5576346400000000,0.004971488,0.050966622,55.0
1256,22,514.4748127,25.60215847,-2.49067262,0.004841292,0.0497638409999999,56.0
1257,22,514.33954943,24.66590493,-1.42447828,0.002769505,0.047956461,57.0
1258,22,514.4562459,25.08911955,-1.7557616,0.003412854,0.04876829,58.0
1259,22,514.46793925,27.745502500000000,-2.24123947,0.0043564189999999,0.053930492,59.0
1260,23,605.29571002,-22.11808567,-3.64976845,0.006029775,-0.0365409229999999,0.0
1261,23,605.3872116200000,-20.998074231,-4.28958436,0.007085658,-0.03468535,1.0
1262,23,605.32901323,-20.754748804,-3.4042509,0.005623762,-0.034287111,2.0
1263,23,605.31919412,-23.8152211,-3.3683811100000000,0.005564683,-0.03934334,3.0
1264,23,605.36351358,-21.767374534,-3.28766688,0.0054309219999999,-0.0359577379999999,4.0
1265,23,605.3613428600000,-20.243357843,-3.71388842,0.006134989,-0.033440069,5.0
1266,23,605.21022213,-24.00259684,-4.05304883,0.006696863,-0.039660005,6.0
1267,23,605.30505712,-23.34420851,-3.7015392,0.006115143,-0.038566086,7.0
1268,23,605.30470867,-22.13724777,-3.31013413,0.005468484,-0.036572149,8.0
1269,23,605.26383388,-20.546266978,-3.12365209,0.00516082,-0.033945918,9.0
1270,23,605.34497256,-21.673927239,-3.17898011,0.005251459,-0.035804298,10.0
1271,23,605.2694768700000,-24.25309572,-3.89040271,0.006427563,-0.040069892,11.0
1272,23,605.27133107,-24.14817103,-3.24526015,0.005361728,-0.0398965889999999,12.0
1273,23,605.3480363500000,-21.57471715,-4.217487060000000,0.006967049,-0.035640325,13.0
1274,23,605.35014221,-21.941883,-3.98979836,0.006590891,-0.036246431,14.0
1275,23,605.2851375700000,-22.65562169,-5.08460165,0.008400296,-0.037429718,15.0
1276,23,605.32917275,-20.3537704,-4.5844644500000000,0.0075735,-0.033624308,16.0
1277,23,605.27744633,-19.657488013,-4.48577349,0.007411076,-0.0324767829999999,17.0
1278,23,605.3315944800000,-21.097960211,-4.40897458,0.00728356,-0.034853506,18.0
1279,23,605.22248867,-22.95033449,-4.28553958,0.007080962,-0.037920522,19.0
1280,23,605.31633618,-24.41998628,-4.01856017,0.006638782,-0.040342656,20.0
1281,23,605.31391234,-21.591086362,-4.33983559,0.007169532,-0.035669445,21.0
1282,23,605.34544065,-19.496255792,-4.05531944,0.006699183,-0.032206883,22.0
1283,23,605.2733835500000,-21.28621436,-4.38836507,0.007250165,-0.035168022,23.0
1284,23,605.34605612,-21.40491807,-3.83443051,0.006334271,-0.035359851,24.0
1285,23,605.3134321600000,-20.656128368,-3.99069021,0.00659274,-0.034124691,25.0
1286,23,605.42347994,-18.52497042,-4.2486764600000000,0.0070177139999999,-0.03059831,26.0
1287,23,605.2843853900000,-20.228509843,-4.41562387,0.00729508,-0.0334198,27.0
1288,23,605.3138585000000,-21.807604813,-3.83660237,0.006338198,-0.036026867,28.0
1289,23,605.26407058,-23.41395572,-3.6172592,0.005976304,-0.038683847,29.0
1290,23,605.27657676,-22.09016859,-3.90936414,0.006458787,-0.036496179,30.0
1291,23,605.27839481,-21.29655859,-4.08005245,0.0067407,-0.035184505,31.0
1292,23,605.19427062,-21.981344792,-3.72755547,0.0061593349999999,-0.0363212309999999,32.0
1293,23,605.32054492,-20.624279136,-4.01840057,0.006638536,-0.034071603,33.0
1294,23,605.29864489,-18.99175708,-3.49794917,0.005778869,-0.031375757,34.0
1295,23,605.33988107,-19.471312517,-4.11913355,0.006804666,-0.032165828,35.0
1296,23,605.26487781,-20.724448234,-3.99325658,0.006597588,-0.03424028,36.0
1297,23,605.32547489,-19.13675306,-3.66511272,0.006054764,-0.031613897,37.0
1298,23,605.2447115,-20.372854915,-3.93373887,0.006499415,-0.033660411,38.0
1299,23,605.27782931,-21.411349963,-3.65798225,0.006043455,-0.0353744489999999,39.0
1300,23,605.26693821,-21.96174337,-3.78252687,0.006249353,-0.036284387,40.0
1301,23,605.2578113,-19.821034126000000,-3.92014529,0.006476724,-0.0327480619999999,41.0
1302,23,605.30664235,-20.228819126,-3.8189306,0.006309128,-0.033419278,42.0
1303,23,605.24360548,-23.59498968,-4.00584923,0.006618533,-0.038984375,43.0
1304,23,605.1778043000000,-25.238997470000000,-4.0838393,0.006748184,-0.041705055,44.0
1305,23,605.29602833,-24.12593303,-3.71064488,0.006130284,-0.039858203,45.0
1306,23,605.234208448,-18.802574325,-3.9152527,0.006468968,-0.031066687,46.0
1307,23,605.29249879,-22.220422862,-3.77701805,0.006239908,-0.036710094,47.0
1308,23,605.28791416,-19.049649842000000,-3.80392813,0.006284476,-0.031472004,48.0
1309,23,605.26319638,-22.7682187,-3.89507039,0.006435354,-0.03761709,49.0
1310,23,605.2822277200000,-19.849360387,-3.99503851,0.006600374,-0.032793583,50.0
1311,23,605.31779655,-19.26929402,-3.64062499,0.006014424,-0.031833471,51.0
1312,23,605.2934175820000,-15.82135035,-3.69793302,0.006109288,-0.02613805,52.0
1313,23,605.3533884130000,-18.06115421,-3.60258967,0.005951232,-0.029835838,53.0
1314,23,605.18153574,-21.080305512,-4.06306074,0.006713808,-0.034832889,54.0
1315,23,605.19463752,-21.779487995,-3.4238507300000000,0.005657419,-0.0359877169999999,55.0
1316,23,605.28943252,-19.160533289,-3.81679181,0.0063057439999999,-0.031655148,56.0
1317,23,605.2983901920000,-16.97252327,-3.8026265,0.006282211,-0.0280398829999999,57.0
1318,23,605.3311307690000,-18.148768244,-3.96623731,0.006552117,-0.029981669,58.0
1319,23,605.2927843900000,-17.214921190000000,-3.5633744700000000,0.00588708,-0.028440606,59.0
1320,24,499.70669591,9.29754875,3.35435136,-0.006712657,0.018605786,0.0
1321,24,499.75230897,11.52988394,3.7582985,-0.0075203829999999,0.023071519,1.0
1322,24,499.71897372,14.57314578,2.63621347,-0.005275298,0.029162748,2.0
1323,24,499.84451446,13.24413088,2.58477467,-0.005171089,0.026496497,3.0
1324,24,499.71573289,12.72990495,3.51784971,-0.0070396799999999,0.025474271,4.0
1325,24,499.79283978,12.20765018,3.38882744,-0.0067804549999999,0.024425508,5.0
1326,24,499.75166389,9.07840675,4.22681464,-0.008457846,0.01816592,6.0
1327,24,499.7417242,10.4197544,3.97694577,-0.007958016,0.02085023,7.0
1328,24,499.88394977,11.28384921,4.13577627,-0.008273429,0.022572962,8.0
1329,24,499.73252303,10.25618348,4.06729367,-0.00813892,0.020523376,9.0
1330,24,499.70338131000000,7.54291725,4.26706704,-0.008539149,0.015094755,10.0
1331,24,499.76599392,6.82789575,4.20817463,-0.008420219,0.013662326,11.0
1332,24,499.74267369,9.21545552,3.64492739,-0.00729365,0.01844051,12.0
1333,24,499.67103479,7.83950303,4.0006267200000000,-0.008006511,0.015689264,13.0
1334,24,499.78780047,8.897913070000000,3.90914441,-0.00782162,0.017803317,14.0
1335,24,499.70076773,8.76283539,3.83628495,-0.0076771539999999,0.017536023,15.0
1336,24,499.75091889,9.42899242,3.85827904,-0.0077204069999999,0.018867292,16.0
1337,24,499.78920996,10.59756826,3.79101314,-0.00758514,0.0212040189999999,17.0
1338,24,499.74331677,11.3992603,4.0555459,-0.008115287,0.02281024,18.0
1339,24,499.78809016,11.79774577,4.47080943,-0.008945405,0.023605473,19.0
1340,24,499.76065857,11.10416003,5.038696220000000,-0.010082254,0.022218954,20.0
1341,24,499.75988201,11.24980284,4.45652888,-0.008917263,0.022510428,21.0
1342,24,499.8025756000000,10.67307055,4.96613871,-0.009936197,0.021354518,22.0
1343,24,499.65427006,7.04977283,4.96296786,-0.009932802,0.01410926,23.0
1344,24,499.74492056,5.01018208,5.63162348,-0.011269002,0.0100253329999999,24.0
1345,24,499.7037986,7.95466194,5.95238565,-0.011911804,0.015918947,25.0
1346,24,499.67148365,7.60940572,6.8753286100000000,-0.013759758,0.0152285299999999,26.0
1347,24,499.77944738,6.90745467,6.4344058000000000,-0.012874463,0.0138211,27.0
1348,24,499.74968724,7.66061551,5.9135637800000000,-0.011833059,0.0153288619999999,28.0
1349,24,499.66029224,8.02695349,5.374416990000000,-0.010756218,0.016065275,29.0
1350,24,499.74150514,5.9309432400000000,4.29554027,-0.0085953979999999,0.011868076,30.0
1351,24,499.71563306,10.27248069,5.20264267,-0.010411151,0.020556399,31.0
1352,24,499.75175091,7.46027723,4.93683255,-0.009878589,0.014928103,32.0
1353,24,499.62620773,6.35109335,5.28409644,-0.0105761769999999,0.012712101,33.0
1354,24,499.77052502,9.96345512,5.1211417,-0.010247087,0.019936015,34.0
1355,24,499.72171677,9.71749818,5.055217760000000,-0.010116108,0.0194458489999999,35.0
1356,24,499.72723055,10.32099534,4.48834347,-0.008981623,0.020653348,36.0
1357,24,499.80951994,7.82108948,4.30097702,-0.008605387,0.015647959,37.0
1358,24,499.65112344,8.95967276,4.5585166,-0.009123564,0.017931538,38.0
1359,24,499.8697135,10.72677831,4.21546716,-0.008433172,0.021459174,39.0
1360,24,499.69274262,14.86813041,4.12286369,-0.008250909,0.029756245,40.0
1361,24,499.80063324,11.25053821,3.27314037,-0.006548165,0.0225106609999999,41.0
1362,24,499.76603547,8.89808747,3.83155288,-0.007666469,0.017804483,42.0
1363,24,499.68138660000000,8.69337125,4.25367982,-0.008512847,0.017397779,43.0
1364,24,499.83381744,10.37546383,3.97290512,-0.007948543,0.020757883,44.0
1365,24,499.66752113,8.77554847,3.91942072,-0.007843961,0.017562833,45.0
1366,24,499.75629537,9.38920929,4.372072060000000,-0.008748439,0.018787122,46.0
1367,24,499.78393736,12.0846266,3.46772558,-0.006938545,0.024179565,47.0
1368,24,499.75984128,10.50489238,3.85299284,-0.007709798,0.021020016,48.0
1369,24,499.76036641,9.75018578,3.65187387,-0.007307164,0.019509474,49.0
1370,24,499.77435937,11.02310021,3.86793109,-0.007739318,0.02205615,50.0
1371,24,499.73981897,14.13122567,2.74317206,-0.00548909,0.028277101,51.0
1372,24,499.83255724,15.064464,2.7852585400000000,-0.005572299,0.030138983,52.0
1373,24,499.68774635,11.10766052,3.33508162,-0.006674535,0.022228507,53.0
1374,24,499.69854818,6.31162054,3.4304872400000000,-0.0068651419999999,0.012630824,54.0
