subject_id,Second,Fz,Mx,My,CoPx,CoPy
22,5,514.4908526,32.281235350000000,-1.4659699500000000,0.002849317,0.062744048
22,6,514.38699392,31.84923292,-1.40839189,0.002738004,0.061916882
22,7,514.39974348,30.6691113,-1.21093836,0.00235408,0.059621101000000000
22,8,514.35416839,30.380784350000000,-1.1133053800000000,0.002164432,0.059065801
22,9,514.45335487,33.238081280000000,-0.93761226,0.001822605,0.064608384
22,10,514.41126386,35.086558750000000,-1.24091275,0.002412268,0.068207142
22,11,514.40889493,34.049073750000000,-1.5354473100000000,0.002984877,0.066190645
22,12,514.44941125,32.74517687,-0.89492978,0.001739572,0.063650996
22,13,514.4132046900000,33.04172228,-1.5068672100000000,0.002929315,0.06423200300000000
22,14,514.4312445300000,34.4796771,-2.01406351,0.003915135,0.06702483500000000
22,15,514.41329111,33.543121900000000,-1.90332704,0.003699927,0.065206612
22,16,514.46466006,35.00225928,-2.3525693300000000,0.004573036,0.068036577
22,17,514.30213771,28.36389381,-2.34488072,0.004559256,0.055151239
22,18,514.34909836,30.13159627,-3.03753128,0.005904812,0.058581544
22,19,514.44119101,34.93154788,-4.35337374,0.008462196,0.067901953
22,20,514.28269256,30.53043074,-4.601113350000000,0.008946598,0.059366053
22,21,514.36231306,32.223161850000000,-4.60512887,0.008953088,0.06264642200000000
22,22,514.4199055,33.45599651,-4.528889100000000,0.008803843,0.065035996
22,23,514.3012501100000,29.88341321,-3.96773247,0.007714932,0.058104626
22,24,514.34877544,31.320710050000000,-3.71426137,0.00722126,0.060893582
22,25,514.37046853,29.9394974,-3.65062912,0.007097287,0.058206124000000000
22,26,514.38751002,31.35487245,-3.37568981,0.006562473,0.060955781
22,27,514.41261084,32.47234118,-2.9785514700000000,0.005790194000000000,0.06312511400000000
22,28,514.46135394,33.7081682,-3.48629635,0.006776627,0.065521279
22,29,514.41207399,33.67150608,-2.92637201,0.005688778,0.06545640500000000
22,30,514.40422985,32.53415933,-2.43013719,0.004724116,0.063246137
22,31,514.41316523,33.93332098,-2.87207746,0.0055832600000000000,0.065965255
22,32,514.3578873,31.17961496,-2.13091857,0.0041428740000000000,0.060618526000000000
22,33,514.36390067,30.58288122,-2.29077171,0.00445364,0.059457597
22,34,514.40169858,31.69354048,-2.1923459900000000,0.0042618810000000000,0.061612332
22,35,514.39664856,30.93069439,-3.19311807,0.006207456000000000,0.060130101000000000
22,36,514.35553836,30.94472678,-2.27931971,0.004431521,0.060162136
22,37,514.3854225600000,33.66487586,-3.10895821,0.006044003,0.065446814
22,38,514.38530629,33.6174838,-2.3360225,0.004541387,0.06535468500000000
22,39,514.38017641,32.54401097,-2.7130870800000000,0.005274460000000000,0.063268316
22,40,514.34322623,34.373207950000000,-2.55453289,0.004966615,0.066829288
22,41,514.47209343,34.822037810000000,-2.54204575,0.004940993000000000,0.06768509
22,42,514.34187228,35.145377080000000,-2.5041405,0.004868574,0.068330507
22,43,514.34203729,27.948768900000000,-1.3238133400000000,0.002573733,0.054338778
22,44,514.25432672,28.086895100000000,-3.2536163900000000,0.006326925,0.054616671
22,45,514.30470832,28.6270844,-1.76122524,0.003424412,0.055661687
22,46,514.37059361,29.80114892,-2.67774501,0.005205802000000000,0.057936877000000000
22,47,514.45310568,31.483075850000000,-2.45342342,0.004769066,0.061197031000000000
22,48,514.22707379,32.755021310000000,-3.44590692,0.0067007330000000000,0.063697039
22,49,514.40280295,31.41407732,-4.2743085900000000,0.008309253,0.061068735
22,50,514.41661125,32.07424101,-3.45586157,0.006718008,0.062350661
22,51,514.36253109,30.94497034,-2.97518718,0.005784219,0.060161735
22,52,514.35563958,31.99670166,-4.192258,0.008150522,0.062207419
22,53,514.41454055,34.63070564,-3.7820631600000000,0.0073521640000000000,0.06732059
22,54,514.39577711,34.277966740000000,-3.65922092,0.007113614,0.06663681000000000
22,55,514.3931264200000,35.182202700000000,-3.85264197,0.007489637,0.068395381
22,56,514.42310384,35.102428600000000,-3.31336381,0.006440887,0.06823651700000000
22,57,514.31229029,35.258303870000000,-3.9579560000000000,0.0076956000000000000,0.068554416
22,58,514.4451304300000,36.09167353,-3.2083537900000000,0.006236495,0.07015640100000000
22,59,514.4103687100000,36.55773162,-3.00557124,0.005842754,0.071067166
23,0,604.96228519,-19.72104898,-16.09926856,0.026612043,-0.032598988000000000
23,1,604.9554409800000,-20.2045918,-16.119403250000000,0.026645611,-0.033398459000000000
23,2,604.93615133,-21.78378665,-16.07581336,0.026574418000000000,-0.036010213
23,3,604.98158507,-22.293870290000000,-16.10624843,0.0266227,-0.036850444
23,4,604.9289612800000,-21.03914651,-15.8931916,0.026272822,-0.034779713000000000
23,5,604.99344629,-21.48123069,-16.0494831,0.02652836,-0.035506592
23,6,604.9856802000000,-22.53962139,-16.14118791,0.026680275000000000,-0.037256489000000000
23,7,605.00404198,-22.22533075,-16.27075979,0.026893693,-0.036735872
23,8,604.94730334,-22.19870366,-16.20400046,0.026785775,-0.036695215000000000
23,9,604.99484106,-19.6536395,-16.33026455,0.026992399,-0.032485487
23,10,604.9924776700000,-18.32755185,-16.78122003,0.027737889000000000,-0.030293698
